time,flux,raw,RB,sky,e_flux,upperlimit,instrument,band
3272.379767,3028.493447,3059.523496,1.614954,13551.148438,26.239008,F,-kepler,kepler
3272.4002,3014.554843,3046.525151,2.468721,13534.503906,26.214796,F,-kepler,kepler
3272.420634,3037.533007,3066.26682,2.116662,13529.566406,26.229081,F,-kepler,kepler
3272.441068,3045.150338,3074.021675,2.305863,13520.199219,26.227696,F,-kepler,kepler
3272.461501,3024.202147,3052.342455,2.247758,13516.441406,26.20813,F,-kepler,kepler
3272.481935,3037.360887,3063.892074,2.051054,13506.536133,26.210708,F,-kepler,kepler
3272.502368,3055.584821,3071.977947,1.731888,13511.765625,26.22928,F,-kepler,kepler
3272.522802,3015.372281,3054.387399,1.52674,13500.268555,26.188315,F,-kepler,kepler
3272.543236,3017.368407,3023.942931,1.973414,13502.482422,26.191652,F,-kepler,kepler
3272.563669,3009.608192,3020.892929,1.620182,13494.548828,26.179209,F,-kepler,kepler
3272.584103,3071.215988,3060.64691,2.925741,13476.037109,26.213366,F,-kepler,kepler
3272.604536,3028.012195,3016.346188,1.360314,13485.814453,26.186876,F,-kepler,kepler
3272.62497,3023.551032,2997.917497,1.670067,13481.858398,26.180202,F,-kepler,kepler
3272.645404,3025.836229,2992.600071,1.779772,13466.420898,26.169769,F,-kepler,kepler
3272.665837,3018.47068,2975.477944,2.078636,13455.019531,26.154875,F,-kepler,kepler
3272.686271,3043.675214,2983.540321,1.98065,13459.408203,26.178357,F,-kepler,kepler
3272.727138,3012.587574,3005.170546,2.051794,13442.698242,26.14042,F,-kepler,kepler
3272.747572,3036.743784,3027.664049,2.459344,13434.919922,26.153425,F,-kepler,kepler
3272.768005,3052.09399,3044.091402,2.20538,13430.390625,26.162014,F,-kepler,kepler
3272.788439,3054.702035,3058.571908,1.827232,13425.017578,26.15982,F,-kepler,kepler
3272.808872,3023.518028,3033.03686,2.149267,13420.617188,26.131561,F,-kepler,kepler
3272.829306,3036.704543,3046.882377,2.509051,13398.699219,26.124623,F,-kepler,kepler
3272.84974,3046.589245,3058.250483,2.337479,13398.927734,26.132659,F,-kepler,kepler
3272.870173,3031.589466,3060.361115,1.833067,13393.371094,26.116322,F,-kepler,kepler
3272.890607,3023.300467,3042.68069,1.912116,13394.074219,26.11029,F,-kepler,kepler
3272.911041,3039.312688,3063.786577,1.762886,13384.113281,26.115101,F,-kepler,kepler
3272.931474,3013.078653,3042.217442,2.162862,13369.732422,26.08279,F,-kepler,kepler
3272.951908,3024.284295,3050.927785,2.247712,13359.826172,26.083825,F,-kepler,kepler
3272.972341,3017.14161,3037.235238,2.120675,13363.223633,26.080843,F,-kepler,kepler
3272.992775,3023.657366,3037.593016,2.217284,13352.692383,26.077646,F,-kepler,kepler
3273.013209,3017.32262,3026.480954,2.679229,13345.794922,26.067109,F,-kepler,kepler
3273.033642,3037.973327,3034.432943,1.826171,13352.273438,26.088709,F,-kepler,kepler
3273.054076,3030.52484,3017.183022,1.712763,13346.998047,26.07858,F,-kepler,kepler
3273.074509,3051.642011,3024.342298,1.586378,13333.552734,26.084688,F,-kepler,kepler
3273.115377,3046.368148,2998.488686,1.015584,13317.804688,26.067949,F,-kepler,kepler
3273.13581,3020.789907,2955.834219,1.271006,13318.544922,26.048158,F,-kepler,kepler
3273.156244,3042.302312,2965.412709,1.43714,13301.524414,26.051739,F,-kepler,kepler
3273.176677,3012.76677,2905.37092,3.445052,13295.414062,26.023314,F,-kepler,kepler
3273.217545,3041.545954,3048.427499,2.071743,13288.117188,26.040448,F,-kepler,kepler
3273.237978,3023.302236,3024.830162,2.197168,13279.30957,26.01887,F,-kepler,kepler
3273.258412,3068.943582,3068.229425,1.416568,13283.651367,26.058726,F,-kepler,kepler
3273.278845,3046.152196,3028.580566,1.714924,13266.398438,26.0268,F,-kepler,kepler
3273.299279,3034.120008,2992.339905,2.329002,13269.585938,26.019743,F,-kepler,kepler
3273.319713,3015.997787,2965.153792,1.687079,13273.125,26.008104,F,-kepler,kepler
3273.340146,3051.225781,2976.273365,1.259011,13261.070312,26.026597,F,-kepler,kepler
3273.36058,3047.397624,2957.685262,1.500761,13242.664062,26.008853,F,-kepler,kepler
3273.381013,3044.483143,2931.811605,1.252139,13251.427734,26.013522,F,-kepler,kepler
3273.401447,3031.020097,2910.721987,1.940219,13231.439453,25.986809,F,-kepler,kepler
3273.421881,3044.743037,2894.966365,1.562977,13230.834961,25.997288,F,-kepler,kepler
3273.462748,3033.879689,3053.434186,2.063222,13221.972656,25.981529,F,-kepler,kepler
3273.483181,3054.422471,3072.753569,1.478072,13213.103516,25.990857,F,-kepler,kepler
3273.503615,3036.915592,3044.124139,1.38149,13203.337891,25.969061,F,-kepler,kepler
3273.524049,3045.882831,3042.755118,1.863772,13193.291016,25.968197,F,-kepler,kepler
3273.544482,3032.076945,3022.388689,1.500971,13188.873047,25.953622,F,-kepler,kepler
3273.564916,3015.120663,2989.506129,2.509598,13187.951172,25.939316,F,-kepler,kepler
3273.585349,3047.580514,3006.010482,1.511582,13183.587891,25.961796,F,-kepler,kepler
3273.605783,3036.728941,2982.980503,1.959284,13163.085938,25.936709,F,-kepler,kepler
3273.626217,3009.633265,2946.027482,3.488922,13158.609375,25.911422,F,-kepler,kepler
3273.64665,3061.188478,2977.777687,0.934514,13161.068359,25.954668,F,-kepler,kepler
3273.667084,3067.10095,2957.586444,1.531405,13154.72168,25.954321,F,-kepler,kepler
3273.707951,3039.117689,3065.959951,1.710099,13148.945312,25.927299,F,-kepler,kepler
3273.728385,3028.503926,3052.470421,2.473956,13126.220703,25.900588,F,-kepler,kepler
3273.748818,3027.012793,3059.042845,1.917169,13127.658203,25.900545,F,-kepler,kepler
3273.769252,3037.178803,3050.456559,2.065878,13122.181641,25.904304,F,-kepler,kepler
3273.789686,3085.64532,3094.551908,1.86162,13122.764648,25.943588,F,-kepler,kepler
3273.810119,3028.897434,3039.628827,1.691231,13111.749023,25.8893,F,-kepler,kepler
3273.830553,3017.089834,3019.803988,2.276483,13099.308594,25.869846,F,-kepler,kepler
3273.850986,3044.886216,3025.427343,1.486151,13103.445312,25.895462,F,-kepler,kepler
3273.87142,3048.732666,3011.409827,1.625573,13098.050781,25.894221,F,-kepler,kepler
3273.891854,3036.43206,2989.333301,1.707998,13082.195312,25.871634,F,-kepler,kepler
3273.912287,3029.45712,2966.844716,1.772565,13073.813477,25.859307,F,-kepler,kepler
3273.953154,3027.295421,3058.408996,2.232363,13057.109375,25.844155,F,-kepler,kepler
3273.973588,3070.191871,3088.494561,1.906334,13059.09375,25.880187,F,-kepler,kepler
3273.994022,3043.212896,3066.209652,1.783387,13049.699219,25.850989,F,-kepler,kepler
3274.014455,3040.092894,3061.912573,2.249182,13044.40918,25.844233,F,-kepler,kepler
3274.034889,2995.165064,3001.738695,4.353134,13036.023438,25.801366,F,-kepler,kepler
3274.075756,3018.308792,3013.478791,2.655885,13016.829102,25.804544,F,-kepler,kepler
3274.09619,3046.947683,3027.877073,1.41589,13026.767578,25.835566,F,-kepler,kepler
3274.116623,3030.859982,2992.880435,2.166489,13019.267578,25.816602,F,-kepler,kepler
3274.137057,3053.801321,3000.049537,1.572006,13010.40918,25.827926,F,-kepler,kepler
3274.15749,3028.385618,2961.08732,1.757388,13010.683594,25.807707,F,-kepler,kepler
3274.218791,3049.524684,3075.095154,1.44139,12994.251953,25.811494,F,-kepler,kepler
3274.239225,3041.194142,3059.99799,2.020922,12973.738281,25.788281,F,-kepler,kepler
3274.259658,3046.880394,3065.987245,2.029806,12971.179688,25.790799,F,-kepler,kepler
3274.280092,3038.664413,3054.128031,2.247621,12976.462891,25.788438,F,-kepler,kepler
3274.300526,3053.484858,3070.519184,1.883465,12958.676758,25.78605,F,-kepler,kepler
3274.320959,3040.04186,3048.362608,1.645284,12960.900391,25.777015,F,-kepler,kepler
3274.341393,3038.981667,3050.253707,1.967441,12957.685547,25.773571,F,-kepler,kepler
3274.361826,3016.896223,3019.214019,2.346386,12952.164062,25.751321,F,-kepler,kepler
3274.38226,3030.928657,3028.272678,1.152067,12949.928711,25.760831,F,-kepler,kepler
3274.402694,3029.302074,3006.388733,2.423841,12932.134766,25.745174,F,-kepler,kepler
3274.443561,3066.590547,3069.142874,3.058727,12925.292969,25.769717,F,-kepler,kepler
3274.484428,3039.214105,3049.399623,2.737435,12914.231445,25.738728,F,-kepler,kepler
3274.504862,3024.269959,3040.137519,2.76416,12902.875,25.717503,F,-kepler,kepler
3274.525295,3052.617844,3072.581119,1.60707,12898.271484,25.736666,F,-kepler,kepler
3274.545729,3051.936858,3075.072638,1.786646,12885.385742,25.725719,F,-kepler,kepler
3274.566162,3040.919081,3065.497343,2.800413,12874.923828,25.708377,F,-kepler,kepler
3274.586596,3056.547444,3078.826354,1.73506,12880.272461,25.725313,F,-kepler,kepler
3274.60703,3027.489369,3054.66265,2.472148,12863.515625,25.688309,F,-kepler,kepler
3274.627463,3033.064911,3059.657609,1.980315,12861.804688,25.691433,F,-kepler,kepler
3274.647897,3037.188215,3053.73423,1.847692,12855.599609,25.68975,F,-kepler,kepler
3274.668331,3040.904109,3051.409975,1.703905,12855.52832,25.692696,F,-kepler,kepler
3274.688764,3058.444451,3072.074869,1.884939,12851.820312,25.703872,F,-kepler,kepler
3274.709198,3049.930908,3057.902363,1.908281,12845.485352,25.691874,F,-kepler,kepler
3274.729631,3046.798884,3050.070694,1.894451,12835.554688,25.681316,F,-kepler,kepler
3274.750065,3035.654567,3035.345076,1.432861,12835.203125,25.67202,F,-kepler,kepler
3274.770499,3030.022158,3020.26257,2.01785,12823.819336,25.658254,F,-kepler,kepler
3274.790932,3065.710264,3038.31795,0.901795,12824.112305,25.687354,F,-kepler,kepler
3274.811366,3051.912693,3014.721344,2.013481,12812.560547,25.666856,F,-kepler,kepler
3274.831799,3064.05545,3009.120879,1.29688,12808.133789,25.673097,F,-kepler,kepler
3274.852233,3050.924423,2972.422167,1.642666,12797.079102,25.653529,F,-kepler,kepler
3274.872667,3041.120519,2958.386371,1.710848,12794.367188,25.643397,F,-kepler,kepler
3274.8931,3038.780859,2941.382301,2.236708,12784.375,25.63341,F,-kepler,kepler
3274.933967,3045.260263,3072.454035,1.813587,12768.805664,25.626047,F,-kepler,kepler
3274.954401,3043.332921,3075.46899,1.611444,12773.035156,25.627912,F,-kepler,kepler
3274.974835,3045.169876,3070.749195,1.500438,12755.639648,25.615304,F,-kepler,kepler
3274.995268,3060.88169,3088.145902,1.909224,12743.767578,25.618416,F,-kepler,kepler
3275.015702,3056.360911,3069.583563,1.841676,12740.21582,25.611872,F,-kepler,kepler
3275.036135,3050.229735,3063.216869,2.252338,12742.783203,25.608983,F,-kepler,kepler
3275.056569,3045.683731,3053.409889,2.300504,12730.1875,25.595081,F,-kepler,kepler
3275.077003,3051.756485,3041.987558,2.078874,12723.101562,25.59426,F,-kepler,kepler
3275.097436,3048.759846,3030.724909,1.924035,12711.039062,25.58204,F,-kepler,kepler
3275.11787,3050.360419,3023.915997,1.5631,12714.452148,25.586109,F,-kepler,kepler
3275.138303,3052.383955,3012.959702,1.857974,12715.039062,25.588227,F,-kepler,kepler
3275.179171,3054.240116,3069.820786,2.012137,12697.214844,25.575267,F,-kepler,kepler
3275.199604,3062.282221,3087.705191,1.48334,12686.258789,25.572901,F,-kepler,kepler
3275.220038,3129.434645,3158.702779,1.963035,12683.835938,25.625402,F,-kepler,kepler
3275.240471,3073.050234,3094.880564,1.941658,12661.304688,25.561381,F,-kepler,kepler
3275.260905,3040.835326,3063.474703,2.510451,12659.043945,25.533362,F,-kepler,kepler
3275.281339,3072.095786,3102.229614,1.068402,12671.09375,25.568556,F,-kepler,kepler
3275.301772,3109.125047,3135.659992,1.664064,12654.882812,25.585456,F,-kepler,kepler
3275.322206,3060.630403,3084.941289,1.948426,12639.621094,25.533664,F,-kepler,kepler
3275.342639,3049.532639,3057.697604,1.680894,12644.982422,25.528999,F,-kepler,kepler
3275.363073,3064.365796,3066.532891,1.581999,12641.496094,25.538226,F,-kepler,kepler
3275.383507,3087.922321,3075.559101,1.272443,12639.009766,25.555351,F,-kepler,kepler
3275.40394,3068.550644,3042.573547,2.054752,12617.219727,25.521886,F,-kepler,kepler
3275.424374,3060.616307,3017.755809,1.387877,12627.882812,25.524106,F,-kepler,kepler
3275.444807,3052.818596,3004.908347,2.073995,12608.511719,25.501995,F,-kepler,kepler
3275.465241,3086.09575,3015.433995,1.348777,12613.392578,25.533044,F,-kepler,kepler
3275.485675,3068.335272,2989.643087,1.308166,12599.029297,25.506908,F,-kepler,kepler
3275.506108,3070.060431,2967.003814,2.653719,12592.734375,25.503188,F,-kepler,kepler
3275.526542,3081.129544,2959.402255,1.740664,12589.973633,25.509951,F,-kepler,kepler
3275.546976,3106.972683,2968.836206,0.822627,12578.749023,25.521846,F,-kepler,kepler
3275.567409,3076.211486,2914.651119,1.672436,12582.391602,25.499775,F,-kepler,kepler
3275.587843,3100.38653,2913.19485,1.098995,12564.71875,25.505069,F,-kepler,kepler
3275.608276,3076.007724,2861.021926,1.711532,12568.084961,25.487957,F,-kepler,kepler
3275.669577,3058.166126,3076.896601,1.735892,12548.205078,25.45721,F,-kepler,kepler
3275.710444,3065.147055,3060.763646,2.455434,12525.464844,25.444353,F,-kepler,kepler
3275.730878,3074.254439,3060.69541,1.56735,12528.609375,25.454349,F,-kepler,kepler
3275.751312,3089.999646,3058.940057,0.932456,12531.72168,25.469727,F,-kepler,kepler
3275.771745,3065.798189,3020.050663,1.876476,12509.40625,25.431778,F,-kepler,kepler
3275.792179,3082.60855,3016.77889,1.648639,12514.478516,25.449637,F,-kepler,kepler
3275.812612,3086.671917,3003.969144,1.678849,12501.72168,25.442543,F,-kepler,kepler
3275.833046,3087.958573,2975.450916,1.182965,12501.050781,25.443046,F,-kepler,kepler
3275.85348,3103.904157,2960.822549,1.547445,12491.609375,25.448353,F,-kepler,kepler
3275.873913,3104.313696,2941.999048,1.210121,12485.323242,25.443558,F,-kepler,kepler
3275.91478,3098.906749,3141.273896,2.27848,12473.119141,25.429182,F,-kepler,kepler
3275.935214,3069.36612,3101.96138,2.258239,12463.485352,25.397176,F,-kepler,kepler
3275.955648,3081.235756,3103.56099,1.759221,12464.124023,25.4074,F,-kepler,kepler
3275.976081,3099.333358,3114.852483,1.43514,12463.93457,25.422031,F,-kepler,kepler
3275.996515,3073.998589,3079.023258,2.096756,12446.477539,25.387057,F,-kepler,kepler
3276.016948,3105.155241,3097.591057,1.890269,12449.414062,25.414925,F,-kepler,kepler
3276.037382,3130.709615,3116.821139,0.876419,12440.716797,25.428693,F,-kepler,kepler
3276.057816,3093.618828,3058.954301,1.416565,12436.230469,25.394722,F,-kepler,kepler
3276.078249,3101.422022,3047.275281,1.813985,12422.970703,25.39026,F,-kepler,kepler
3276.098683,3114.357916,3033.433284,1.140972,12426.460938,25.403689,F,-kepler,kepler
3276.119116,3096.665306,2998.777129,1.349004,12417.936523,25.382252,F,-kepler,kepler
3276.159984,3087.224927,3129.124613,1.735114,12403.15332,25.362429,F,-kepler,kepler
3276.180417,3097.090201,3127.909878,1.91054,12398.417969,25.366629,F,-kepler,kepler
3276.200851,3098.333679,3127.86764,1.961975,12399.571289,25.36859,F,-kepler,kepler
3276.221284,3097.807688,3133.361305,2.058823,12386.105469,25.357136,F,-kepler,kepler
3276.241718,3105.84278,3139.33717,1.738667,12383.199219,25.361335,F,-kepler,kepler
3276.262152,3104.723628,3134.966674,2.051716,12373.87207,25.352782,F,-kepler,kepler
3276.282585,3103.001436,3132.859976,1.652251,12363.06543,25.342519,F,-kepler,kepler
3276.303019,3107.078949,3122.119605,1.880128,12364.417969,25.346967,F,-kepler,kepler
3276.323453,3119.38614,3138.332814,1.279986,12350.964844,25.346029,F,-kepler,kepler
3276.343886,3102.155867,3102.678111,1.585012,12354.793945,25.335048,F,-kepler,kepler
3276.36432,3117.141426,3109.933322,1.429616,12345.28125,25.339533,F,-kepler,kepler
3276.405187,3106.739995,3140.406034,1.903147,12326.666992,25.315747,F,-kepler,kepler
3276.42562,3088.408766,3121.323112,2.911478,12314.734375,25.290913,F,-kepler,kepler
3276.446054,3095.440898,3133.871992,2.127118,12314.986328,25.296893,F,-kepler,kepler
3276.466488,3114.75312,3147.482004,1.543486,12307.956055,25.306971,F,-kepler,kepler
3276.486921,3136.557908,3171.73233,1.491529,12308.800781,25.325547,F,-kepler,kepler
3276.507355,3104.068271,3142.565661,1.732478,12301.511719,25.292914,F,-kepler,kepler
3276.527789,3132.225261,3167.948997,1.456993,12291.867188,25.308106,F,-kepler,kepler
3276.548222,3121.275817,3143.222446,1.898784,12295.420898,25.302038,F,-kepler,kepler
3276.568656,3125.319055,3152.919254,1.481162,12273.332031,25.287225,F,-kepler,kepler
3276.589089,3104.694177,3121.685257,1.737295,12272.644531,25.26972,F,-kepler,kepler
3276.609523,3107.265546,3113.490979,2.142834,12266.292969,25.266614,F,-kepler,kepler
3276.65039,3100.254537,3131.269713,2.183624,12250.753906,25.248076,F,-kepler,kepler
3276.670824,3108.193006,3138.899428,2.431161,12245.987305,25.250685,F,-kepler,kepler
3276.691257,3127.433314,3169.998986,1.721671,12244.331055,25.265139,F,-kepler,kepler
3276.711691,3123.283848,3162.285383,1.968197,12226.993164,25.247475,F,-kepler,kepler
3276.732125,3096.250035,3145.574818,2.001762,12220.865234,25.220189,F,-kepler,kepler
3276.752558,3108.392637,3153.948323,1.725663,12224.96582,25.233558,F,-kepler,kepler
3276.772992,3148.086436,3189.104064,1.01415,12220.147461,25.262238,F,-kepler,kepler
3276.793425,3112.151102,3146.355157,1.51019,12220.595703,25.233054,F,-kepler,kepler
3276.813859,3122.588956,3154.418267,1.618876,12196.748047,25.222018,F,-kepler,kepler
3276.834293,3104.897287,3142.238943,1.938409,12193.905273,25.205108,F,-kepler,kepler
3276.854726,3098.995544,3124.33717,2.117874,12189.933594,25.196973,F,-kepler,kepler
3276.87516,3127.325603,3135.759671,1.861799,12186.693359,25.217639,F,-kepler,kepler
3276.895593,3130.041498,3135.656756,2.154921,12172.331055,25.208048,F,-kepler,kepler
3276.916027,3110.36726,3100.234575,1.458517,12185.845703,25.202974,F,-kepler,kepler
3276.936461,3135.335134,3112.012757,1.366899,12167.572266,25.208489,F,-kepler,kepler
3276.956894,3131.191971,3097.621959,1.661152,12167.933594,25.205374,F,-kepler,kepler
3276.977328,3145.465021,3092.086467,0.746636,12166.228516,25.215725,F,-kepler,kepler
3277.038629,3129.178318,3032.743526,0.899569,12150.515625,25.189362,F,-kepler,kepler
3277.059062,3136.109504,3018.855343,1.532294,12138.119141,25.184857,F,-kepler,kepler
3277.079496,3136.098512,2994.277546,1.280821,12138.442383,25.185114,F,-kepler,kepler
3277.099929,3144.681005,2979.85448,1.304405,12120.782227,25.177629,F,-kepler,kepler
3277.140797,3091.633904,3123.431505,1.523645,12127.268555,25.139203,F,-kepler,kepler
3277.16123,3103.586419,3104.822679,1.826815,12106.730469,25.132111,F,-kepler,kepler
3277.181664,3119.594539,3110.349499,1.571308,12100.748047,25.140392,F,-kepler,kepler
3277.202097,3108.960963,3071.00012,1.150406,12100.773438,25.13163,F,-kepler,kepler
3277.222531,3132.912136,3080.634731,1.235436,12100.34375,25.151055,F,-kepler,kepler
3277.242965,3137.117903,3062.038179,1.402747,12084.125977,25.141137,F,-kepler,kepler
3277.263398,3193.978389,3087.069731,0.992624,12079.955078,25.184613,F,-kepler,kepler
3277.283832,3128.703154,3008.391953,1.817632,12070.347656,25.122802,F,-kepler,kepler
3277.304266,3150.104557,3000.863377,1.151174,12069.820312,25.140047,F,-kepler,kepler
3277.324699,3149.660947,2961.902836,1.604208,12057.763672,25.129721,F,-kepler,kepler
3277.345133,3117.367638,2903.463588,2.11053,12065.80957,25.10968,F,-kepler,kepler
3277.386,3128.685772,3143.154111,1.904921,12048.080078,25.104377,F,-kepler,kepler
3277.406434,3121.772678,3120.523451,2.349448,12042.871094,25.09435,F,-kepler,kepler
